PartitionKey,RowKey,Timestamp,list
74,adjective,2016-01-29T23:06:20.967Z,"[""adjective:12089""]"
75,adjective,2016-01-29T23:06:21.526Z,"[""adjective:12090""]"
75th,adjective,2016-01-29T23:07:02.825Z,"[""adjective:12206""]"
76,adjective,2016-01-29T23:06:22.127Z,"[""adjective:12091""]"
77,adjective,2016-01-29T23:06:22.827Z,"[""adjective:12092""]"
78,noun,2016-01-29T17:42:28.330Z,"[""noun:00,1,00,3,21,04,076,08,2,1,1,"",""noun:01,5,04,3,25,5,26,"",""adjective:12093""]"
79,adjective,2016-01-29T23:06:23.524Z,"[""adjective:12094""]"
7th,adjective,2016-01-29T23:06:46.825Z,"[""adjective:12156""]"
8,noun,2016-01-29T21:26:24.328Z,"[""noun:01,5,04,3,25,4,14,"",""adjective:12023""]"
8 may 1945,noun,2016-01-29T21:56:29.274Z,"[""noun:99,7710""]"
8-membered,adjective,2016-01-29T22:54:42.950Z,"[""adjective:8250""]"
80,noun,2016-01-29T21:26:39.504Z,"[""noun:01,5,04,3,25,5,27,"",""adjective:12095""]"
80th,adjective,2016-01-29T23:07:03.026Z,"[""adjective:12207""]"
81,adjective,2016-01-29T23:06:24.048Z,"[""adjective:12096""]"
82,adjective,2016-01-29T23:06:24.660Z,"[""adjective:12097""]"
83,adjective,2016-01-29T23:06:25.250Z,"[""adjective:12098""]"
84,adjective,2016-01-29T23:06:25.771Z,"[""adjective:12099""]"
85,adjective,2016-01-29T23:06:26.303Z,"[""adjective:12100""]"
85th,adjective,2016-01-29T23:07:03.525Z,"[""adjective:12208""]"
86,adjective,2016-01-29T23:06:26.903Z,"[""adjective:12101""]"
87,adjective,2016-01-29T23:06:27.506Z,"[""adjective:12102""]"
88,adjective,2016-01-29T23:06:28.107Z,"[""adjective:12103""]"
880 yards,noun,2016-01-29T21:24:00.620Z,"[""noun:01,5,04,8,13,13,""]"
89,adjective,2016-01-29T23:06:28.706Z,"[""adjective:12104""]"
8th,adjective,2016-01-29T23:06:47.017Z,"[""adjective:12157""]"
8vo,noun,2016-01-29T18:03:38.706Z,"[""noun:01,1,16,33,03,""]"
9,noun,2016-01-29T21:26:25.391Z,"[""noun:01,5,04,3,25,4,15,"",""adjective:12024""]"
9-11,noun,2016-01-29T21:59:27.025Z,"[""noun:99,7737""]"
9-membered,adjective,2016-01-29T22:54:43.304Z,"[""adjective:8251""]"
90,noun,2016-01-29T21:26:39.983Z,"[""noun:01,5,04,3,25,5,28,"",""adjective:12105""]"
90th,adjective,2016-01-29T23:07:03.733Z,"[""adjective:12209""]"
91,adjective,2016-01-29T23:06:29.320Z,"[""adjective:12106""]"
92,adjective,2016-01-29T23:06:29.905Z,"[""adjective:12107""]"
93,adjective,2016-01-29T23:06:30.504Z,"[""adjective:12108""]"
94,adjective,2016-01-29T23:06:31.106Z,"[""adjective:12109""]"
95,adjective,2016-01-29T23:06:31.703Z,"[""adjective:12110""]"
95th,adjective,2016-01-29T23:07:04.048Z,"[""adjective:12210""]"
96,adjective,2016-01-29T23:06:32.125Z,"[""adjective:12111""]"
97,adjective,2016-01-29T23:06:32.728Z,"[""adjective:12112""]"
98,adjective,2016-01-29T23:06:33.325Z,"[""adjective:12113""]"
99,adjective,2016-01-29T23:06:33.925Z,"[""adjective:12114""]"
9th,adjective,2016-01-29T23:06:47.215Z,"[""adjective:12158""]"
:,punctuation,2016-01-29T23:48:17.540Z,"[""punctuation:0""]"
;,punctuation,2016-01-29T23:48:17.341Z,"[""punctuation:0""]"
a,article,2016-01-29T18:10:22.643Z,"[""noun:01,3,14,00,00,1,10,01,0,"",""noun:01,4,07,19,10,1,13,04,"",""noun:01,4,07,19,10,1,13,04,"",""noun:01,5,04,8,10,03,0,"",""noun:01,5,04,8,14,1,02,"",""noun:01,3,14,00,03,22,07,08,2,0,"",""noun:01,3,14,00,03,22,07,15,28,08,04,"",""noun:00,3,01,00,05,14,0,0,"",""article:4""]"
a battery,noun,2016-01-29T16:00:55.245Z,"[""noun:00,1,00,3,21,04,042,03,0,""]"
a bit,adverb,2016-01-29T23:23:34.125Z,"[""adverb:175""]"
a capella,adjective,2016-01-29T23:08:00.060Z,"[""adjective:12467"",""adverb:0""]"
a capella singing,noun,2016-01-29T15:08:50.936Z,"[""noun:01,0,2,00,23,12,4,0,00,""]"
a cappella,adjective,2016-01-29T23:07:59.859Z,"[""adjective:12467"",""adverb:0""]"
a cappella singing,noun,2016-01-29T15:08:50.733Z,"[""noun:01,0,2,00,23,12,4,0,00,""]"
a couple of,adjective,2016-01-29T22:55:26.597Z,"[""adjective:8528""]"
a few,adjective,2016-01-29T22:55:26.397Z,"[""adjective:8528""]"
a fortiori,adverb,2016-01-29T23:24:24.543Z,"[""adverb:362""]"
a good deal,adverb,2016-01-29T23:24:16.678Z,"[""adverb:336""]"
a great deal,adverb,2016-01-29T23:24:16.872Z,"[""adverb:336"",""adverb:337""]"
a horizon,noun,2016-01-29T19:15:09.938Z,"[""noun:99,855""]"
a hundred times,adverb,2016-01-29T23:32:03.185Z,"[""adverb:2463""]"
a kempis,noun,2016-01-29T20:00:35.755Z,"[""noun:99,4399""]"
a la carte,noun,2016-01-29T18:32:05.451Z,"[""noun:01,4,05,13,08,0,03,2,0,"",""adjective:13614"",""adverb:1773""]"
a la mode,adjective,2016-01-29T22:44:40.824Z,"[""adjective:5322"",""adverb:3454""]"
a level,noun,2016-01-29T21:40:24.756Z,"[""noun:01,1,00,20,18,32,1,""]"
a little,adverb,2016-01-29T23:23:34.330Z,"[""adverb:175""]"
a lot,adverb,2016-01-29T23:24:16.475Z,"[""adverb:336""]"
a million times,adverb,2016-01-29T23:31:41.896Z,"[""adverb:2353""]"
a posteriori,adjective,2016-01-29T22:26:22.324Z,"[""adjective:746"",""adjective:4721"",""adverb:1717""]"
a priori,adjective,2016-01-29T22:26:22.194Z,"[""adjective:745"",""adjective:4730"",""adverb:1718""]"
a trifle,adverb,2016-01-29T23:23:34.526Z,"[""adverb:175""]"
a'man,noun,2016-01-29T19:10:13.847Z,"[""noun:01,2,07,10,19,01,08,3,08,""]"
a-bomb,noun,2016-01-29T16:02:58.403Z,"[""noun:00,1,00,3,21,12,2,00,""]"
a-horizon,noun,2016-01-29T19:15:09.740Z,"[""noun:99,855""]"
a-line,noun,2016-01-29T16:01:39.565Z,"[""noun:00,1,00,3,09,08,31,0,""]"
a-list,noun,2016-01-29T18:31:51.734Z,"[""noun:01,4,05,13,08,0,01,""]"
a-ok,adjective,2016-01-29T22:47:22.517Z,"[""adjective:6169""]"
a-okay,adjective,2016-01-29T22:47:22.712Z,"[""adjective:6169""]"
a-one,adjective,2016-01-29T23:09:19.785Z,"[""adjective:12980""]"
a-scan ultrasonography,noun,2016-01-29T15:15:51.611Z,"[""noun:01,0,2,00,23,44,03,0,0,0,""]"
a-team,noun,2016-01-29T19:05:01.044Z,"[""noun:01,2,07,10,19,10,00,""]"
a. a. michelson,noun,2016-01-29T20:14:05.250Z,"[""noun:99,6375""]"
a. a. milne,noun,2016-01-29T20:14:10.684Z,"[""noun:99,6390""]"
a. conan doyle,noun,2016-01-29T20:04:14.648Z,"[""noun:99,4907""]"
a. e. burnside,noun,2016-01-29T20:03:01.256Z,"[""noun:99,4737""]"
a. e. housman,noun,2016-01-29T20:09:43.651Z,"[""noun:99,5733""]"
a. e. kennelly,noun,2016-01-29T20:11:05.064Z,"[""noun:99,5939""]"
a. e. w. mason,noun,2016-01-29T20:13:29.675Z,"[""noun:99,6287""]"
a. noam chomsky,noun,2016-01-29T20:03:53.624Z,"[""noun:99,4857""]"
a. testudineus,noun,2016-01-29T15:57:38.421Z,"[""noun:00,1,00,1,0,05,33,2,03,2,12,""]"
a.d.,adverb,2016-01-29T23:22:57.452Z,"[""adverb:1""]"
a.e.,noun,2016-01-29T20:17:51.654Z,"[""noun:99,6908""]"
a.k.a.,adverb,2016-01-29T23:29:54.829Z,"[""adverb:1868""]"
a.m.,adjective,2016-01-29T22:26:15.003Z,"[""adjective:696"",""adverb:1715""]"
aa,noun,2016-01-29T18:36:03.974Z,"[""noun:01,4,07,19,01,02,0,0,"",""noun:01,2,07,10,04,0,"",""noun:01,3,14,00,03,15,19,10,5,0,""]"
aaa,noun,2016-01-29T21:32:34.768Z,"[""noun:01,1,00,06,029,36,12,3,0,0,""]"
aachen,noun,2016-01-29T19:17:24.463Z,"[""noun:99,1210""]"
aah,verb,2016-01-29T22:10:10.136Z,"[""verb:158,02,1,""]"
aaland islands,noun,2016-01-29T19:17:41.130Z,"[""noun:99,1268""]"
aalborg,noun,2016-01-29T19:17:14.378Z,"[""noun:99,1180""]"
aalii,noun,2016-01-29T21:02:49.185Z,"[""noun:00,1,00,1,0,06,26,12,16,147,""]"
aalst,noun,2016-01-29T19:19:05.459Z,"[""noun:99,1575""]"
aalto,noun,2016-01-29T20:00:25.567Z,"[""noun:99,4375""]"
aar,noun,2016-01-29T19:26:11.131Z,"[""noun:99,3111""]"
aardvark,noun,2016-01-29T15:43:37.978Z,"[""noun:00,1,00,1,0,05,33,2,08,4,10,""]"
aardwolf,noun,2016-01-29T15:44:36.053Z,"[""noun:00,1,00,1,0,05,33,2,08,4,08,1,5,3,""]"
aardwolves,noun,2016-01-29T23:35:33.056Z,"[""noun:00,1,00,1,0,05,33,2,08,4,08,1,5,3,""]"
aare,noun,2016-01-29T19:26:10.934Z,"[""noun:99,3111""]"
aare river,noun,2016-01-29T19:26:11.333Z,"[""noun:99,3111""]"
aarhus,noun,2016-01-29T19:17:14.178Z,"[""noun:99,1179""]"
aaron,noun,2016-01-29T20:00:26.771Z,"[""noun:99,4376"",""noun:99,4377""]"
aaron burr,noun,2016-01-29T20:03:01.657Z,"[""noun:99,4738""]"
aaron copland,noun,2016-01-29T20:04:22.479Z,"[""noun:99,4924""]"
aaron montgomery ward,noun,2016-01-29T20:21:51.649Z,"[""noun:99,7470""]"
aaron's rod,noun,2016-01-29T21:07:34.737Z,"[""noun:00,1,00,1,0,06,26,02,308,3,""]"
aarp,noun,2016-01-29T19:12:37.363Z,"[""noun:01,2,07,10,10,17,""]"
aas,noun,2016-01-29T18:36:04.245Z,"[""noun:01,4,07,19,01,02,0,1,""]"
aave,noun,2016-01-29T18:41:25.725Z,"[""noun:01,4,03,11,12,06,0,0,00,0,""]"
ab,noun,2016-01-29T18:10:23.635Z,"[""noun:00,0,4,00,25,07,0,00,12,"",""noun:01,3,14,00,00,1,10,01,2,"",""noun:01,4,07,19,01,02,1,00,"",""noun:01,5,03,3,060,3,11,""]"
ab initio,adverb,2016-01-29T23:25:16.016Z,"[""adverb:627""]"
aba,noun,2016-01-29T16:00:54.572Z,"[""noun:00,1,00,3,16,000,"",""noun:00,1,00,3,09,08,11,19,0,""]"
aba transit number,noun,2016-01-29T18:30:28.687Z,"[""noun:01,4,09,01,7,3,1,0,""]"
abaca,noun,2016-01-29T20:50:12.466Z,"[""noun:00,1,00,1,0,06,26,02,165,4,"",""noun:01,3,14,00,03,43,3,6,03,2,""]"
abaci,noun,2016-01-29T23:35:33.261Z,"[""noun:00,1,00,3,21,04,073,02,0,"",""noun:00,1,00,3,05,12,1,0,""]"
abacinate,verb,2016-01-29T22:19:26.503Z,"[""verb:013,384,0,""]"
aback,adverb,2016-01-29T23:24:37.084Z,"[""adverb:432"",""adverb:433""]"
abactinal,adjective,2016-01-29T22:56:59.100Z,"[""adjective:9135""]"
abacus,noun,2016-01-29T16:00:54.687Z,"[""noun:00,1,00,3,21,04,073,02,0,"",""noun:00,1,00,3,05,12,1,0,""]"
abadan,noun,2016-01-29T19:19:59.867Z,"[""noun:99,1803""]"
abaft,adverb,2016-01-29T23:30:01.016Z,"[""adverb:1906""]"
abalone,noun,2016-01-29T15:39:28.642Z,"[""noun:00,1,00,1,0,05,34,08,1,00,""]"
abamp,noun,2016-01-29T21:23:45.933Z,"[""noun:01,5,04,8,10,03,2,""]"
abampere,noun,2016-01-29T21:23:45.758Z,"[""noun:01,5,04,8,10,03,2,""]"
abandon,verb,2016-01-29T17:59:04.616Z,"[""noun:01,1,05,26,2,1,"",""noun:01,1,00,00,06,1,"",""verb:120,"",""verb:119,1,"",""verb:331,18,"",""verb:398,00,07,"",""verb:399,""]"
abandoned,adjective,2016-01-29T22:51:10.662Z,"[""adjective:7154"",""adjective:7176""]"
abandoned infant,noun,2016-01-29T19:45:04.826Z,"[""noun:00,2,00,219,12,2,1,2,""]"
abandoned person,noun,2016-01-29T19:36:33.510Z,"[""noun:00,2,00,047,00,""]"
abandoned ship,noun,2016-01-29T16:00:54.900Z,"[""noun:00,1,00,3,21,03,13,1,4,08,00,""]"
abandonment,noun,2016-01-29T14:59:03.280Z,"[""noun:01,0,2,00,06,3,"",""noun:01,0,2,00,04,04,5,"",""noun:01,0,2,00,20,2,""]"
abarticulation,noun,2016-01-29T21:37:27.999Z,"[""noun:01,1,00,06,029,35,0,7,08,0,""]"
abase,verb,2016-01-29T22:17:01.765Z,"[""verb:023,55,12,3,""]"
abasement,noun,2016-01-29T15:03:40.228Z,"[""noun:01,0,2,00,00,15,18,16,09,"",""noun:01,1,00,20,05,7,3,0,0,""]"
abash,verb,2016-01-29T22:16:55.606Z,"[""verb:023,55,10,4,""]"
abashed,adjective,2016-01-29T22:36:05.434Z,"[""adjective:2981""]"
abashment,noun,2016-01-29T18:51:45.405Z,"[""noun:01,1,00,00,21,2,4,""]"
abasia,noun,2016-01-29T21:42:07.904Z,"[""noun:01,1,00,06,029,35,0,8,1,03,0,""]"
abasia trepidans,noun,2016-01-29T21:42:08.073Z,"[""noun:01,1,00,06,029,35,0,8,1,03,0,0,""]"
abasic,adjective,2016-01-29T23:13:28.039Z,"[""adjective:14460""]"
abatable,adjective,2016-01-29T23:08:30.670Z,"[""adjective:12674""]"
abatable nuisance,noun,2016-01-29T18:19:55.555Z,"[""noun:01,0,0,16,10,8,0,0,0,""]"
abate,verb,2016-01-29T22:02:39.570Z,"[""verb:015,027,0,11,"",""verb:013,171,07,""]"
abatement,noun,2016-01-29T15:05:18.423Z,"[""noun:01,0,2,00,00,15,24,0,01,0,"",""noun:01,0,2,04,31,2,""]"
abatement of a nuisance,noun,2016-01-29T15:05:18.616Z,"[""noun:01,0,2,00,00,15,24,0,01,0,0,""]"
abatic,adjective,2016-01-29T23:13:28.202Z,"[""adjective:14460""]"
abatis,noun,2016-01-29T16:00:55.579Z,"[""noun:00,1,00,3,37,20,3,0,""]"
abator,noun,2016-01-29T19:36:33.711Z,"[""noun:00,2,00,071,""]"
abattis,noun,2016-01-29T16:00:55.376Z,"[""noun:00,1,00,3,37,20,3,0,""]"
abattoir,noun,2016-01-29T16:00:55.699Z,"[""noun:00,1,00,3,37,11,00,""]"
abaxial,adjective,2016-01-29T22:23:24.855Z,"[""adjective:2""]"
abaxially,adverb,2016-01-29T23:35:24.854Z,"[""adverb:3576""]"
abaya,noun,2016-01-29T16:00:56.083Z,"[""noun:00,1,00,3,09,08,11,23,0,""]"
abb,noun,2016-01-29T19:03:25.981Z,"[""noun:99,615""]"
abbacy,noun,2016-01-29T19:13:34.507Z,"[""noun:00,1,01,21,06,09,00,""]"
abbatial,adjective,2016-01-29T23:13:28.370Z,"[""adjective:14461""]"
abbe,noun,2016-01-29T19:36:33.892Z,"[""noun:00,2,00,044,24,7,1,0,""]"
abbe condenser,noun,2016-01-29T16:00:56.279Z,"[""noun:00,1,00,3,21,04,080,10,04,0,""]"
abbess,noun,2016-01-29T19:36:34.012Z,"[""noun:00,2,00,044,24,7,0,""]"
abbey,noun,2016-01-29T16:00:56.408Z,"[""noun:00,1,00,3,37,30,05,06,19,5,1,0,"",""noun:00,1,00,3,37,30,05,06,19,5,0,0,"",""noun:00,1,00,3,37,11,33,2,0,""]"
abbot,noun,2016-01-29T19:36:34.535Z,"[""noun:00,2,00,044,24,7,1,""]"
abbott lawrence lowell,noun,2016-01-29T20:12:41.517Z,"[""noun:99,6165""]"
abbreviate,verb,2016-01-29T22:02:38.403Z,"[""verb:013,171,06,"",""verb:013,134,0,0,""]"
abbreviated,adjective,2016-01-29T22:53:31.746Z,"[""adjective:7847"",""adjective:7884""]"
abbreviation,noun,2016-01-29T15:05:15.720Z,"[""noun:01,0,2,00,00,15,24,0,11,0,"",""noun:01,3,14,01,01,14,6,""]"
abbreviator,noun,2016-01-29T19:36:35.947Z,"[""noun:00,2,00,050,43,15,7,0,""]"
abc,noun,2016-01-29T18:20:34.940Z,"[""noun:01,0,0,15,07,02,09,1,1,0,""]"
abc's,noun,2016-01-29T18:20:35.143Z,"[""noun:01,0,0,15,07,02,09,1,1,0,""]"
abcoulomb,noun,2016-01-29T21:23:44.292Z,"[""noun:01,5,04,8,10,01,1,""]"
abcs,noun,2016-01-29T18:20:35.340Z,"[""noun:01,0,0,15,07,02,09,1,1,0,""]"
abdias,noun,2016-01-29T18:30:50.919Z,"[""noun:99,445"",""noun:99,6565""]"
abdicable,adjective,2016-01-29T23:12:19.997Z,"[""adjective:14041""]"
abdicate,verb,2016-01-29T22:20:47.393Z,"[""verb:015,180,0,0,0,""]"
abdication,noun,2016-01-29T18:32:23.228Z,"[""noun:01,4,04,02,21,14,0,"",""noun:01,0,2,00,39,24,0,""]"
abdicator,noun,2016-01-29T19:36:37.172Z,"[""noun:00,2,00,302,0,""]"
abdomen,noun,2016-01-29T18:14:35.246Z,"[""noun:00,0,4,00,37,"",""noun:00,0,4,00,19,30,33,""]"
abdominal,noun,2016-01-29T18:14:35.443Z,"[""noun:00,0,4,00,25,07,0,00,12,"",""adjective:16749""]"
abdominal actinomycosis,noun,2016-01-29T21:36:39.812Z,"[""noun:01,1,00,06,029,35,0,1,09,35,47,0,2,""]"
abdominal aorta,noun,2016-01-29T18:08:29.609Z,"[""noun:00,0,4,00,19,25,3,0,0,02,3,""]"
abdominal aortic aneurysm,noun,2016-01-29T21:32:34.592Z,"[""noun:01,1,00,06,029,36,12,3,0,0,""]"
abdominal breathing,noun,2016-01-29T15:14:18.958Z,"[""noun:00,4,17,09,01,01,""]"
abdominal cavity,noun,2016-01-29T18:14:37.500Z,"[""noun:00,0,4,00,19,30,33,""]"
abdominal delivery,noun,2016-01-29T15:01:55.538Z,"[""noun:01,0,2,00,03,1,""]"
abdominal external oblique muscle,noun,2016-01-29T18:14:36.460Z,"[""noun:00,0,4,00,25,07,0,00,12,0,""]"
abdominal muscle,noun,2016-01-29T18:14:35.642Z,"[""noun:00,0,4,00,25,07,0,00,12,""]"
abdominal nerve plexus,noun,2016-01-29T18:13:20.133Z,"[""noun:00,0,4,00,19,24,1,15,""]"
abdominal pregnancy,noun,2016-01-29T21:31:09.670Z,"[""noun:01,1,00,06,029,29,4,0,""]"
abdominal wall,noun,2016-01-29T18:15:47.297Z,"[""noun:00,1,01,20,19,00,07,0,""]"
abdominocentesis,noun,2016-01-29T15:16:33.482Z,"[""noun:01,0,2,00,23,34,0,0,""]"
abdominoplasty,noun,2016-01-29T14:58:41.789Z,"[""noun:01,0,2,00,23,44,07,0,47,00,""]"
abdominous,adjective,2016-01-29T22:44:56.220Z,"[""adjective:5405""]"
abdominousness,noun,2016-01-29T18:01:49.199Z,"[""noun:01,1,16,21,03,1,""]"
abdominovesical,adjective,2016-01-29T23:13:28.573Z,"[""adjective:14462""]"
abduce,verb,2016-01-29T22:11:37.407Z,"[""verb:034,30,01,09,34,2,""]"
abducens,noun,2016-01-29T18:12:28.095Z,"[""noun:00,0,4,00,23,1,15,0,1,02,05,""]"
abducens muscle,noun,2016-01-29T18:07:59.119Z,"[""noun:00,0,4,00,25,07,0,05,0,""]"
abducens nerve,noun,2016-01-29T18:12:28.295Z,"[""noun:00,0,4,00,23,1,15,0,1,02,05,""]"
abducent,noun,2016-01-29T18:12:27.694Z,"[""noun:00,0,4,00,23,1,15,0,1,02,05,"",""adjective:6""]"
abducent nerve,noun,2016-01-29T18:12:27.893Z,"[""noun:00,0,4,00,23,1,15,0,1,02,05,""]"
abduct,verb,2016-01-29T22:14:37.007Z,"[""verb:240,1,2,"",""verb:044,09,03,""]"
abducting,adjective,2016-01-29T22:23:25.982Z,"[""adjective:6""]"
abduction,noun,2016-01-29T15:04:47.364Z,"[""noun:01,0,2,00,00,15,22,00,"",""noun:01,0,2,00,23,23,15,07,0,03,0,0,""]"
abductor,noun,2016-01-29T18:07:23.290Z,"[""noun:00,0,4,00,25,07,0,00,01,"",""noun:00,2,00,105,00,14,0,13,""]"
abductor muscle,noun,2016-01-29T18:07:23.489Z,"[""noun:00,0,4,00,25,07,0,00,01,""]"
abeam,adverb,2016-01-29T23:24:37.290Z,"[""adverb:434""]"
abecedarian,noun,2016-01-29T19:05:23.768Z,"[""noun:01,2,07,10,13,5,09,03,"",""noun:00,2,00,049,5,0,"",""adjective:532""]"
abecedarius,noun,2016-01-29T18:29:31.052Z,"[""noun:01,4,04,02,04,08,00,""]"
abed,adverb,2016-01-29T23:28:57.694Z,"[""adverb:1556""]"
abel,noun,2016-01-29T19:33:58.528Z,"[""noun:99,4243"",""noun:99,4378""]"
abel janszoon tasman,noun,2016-01-29T20:20:11.931Z,"[""noun:99,7235""]"
abel tasman,noun,2016-01-29T20:20:11.731Z,"[""noun:99,7235""]"
abelard,noun,2016-01-29T20:00:27.769Z,"[""noun:99,4379""]"
abele,noun,2016-01-29T21:02:31.586Z,"[""noun:00,1,00,1,0,06,26,12,16,174,41,1,""]"
abelia,noun,2016-01-29T21:00:28.336Z,"[""noun:00,1,00,1,0,06,26,12,17,218,""]"
abelian group,noun,2016-01-29T18:23:13.604Z,"[""noun:01,7,01,1,""]"
abelmoschus,noun,2016-01-29T20:44:06.459Z,"[""noun:01,2,04,2,18,21,003,076,""]"
abelmoschus esculentus,noun,2016-01-29T20:44:07.069Z,"[""noun:00,1,00,1,0,06,26,02,149,""]"
abelmoschus moschatus,noun,2016-01-29T20:44:07.566Z,"[""noun:00,1,00,1,0,06,26,12,17,065,03,""]"
abelmosk,noun,2016-01-29T20:44:07.428Z,"[""noun:00,1,00,1,0,06,26,12,17,065,03,""]"
abenaki,noun,2016-01-29T19:34:53.143Z,"[""noun:00,2,00,055,00,00,""]"
aberdare,noun,2016-01-29T19:19:38.719Z,"[""noun:99,1729""]"
aberdeen,noun,2016-01-29T19:19:35.067Z,"[""noun:99,1715"",""noun:99,2656"",""noun:99,2899"",""noun:99,2974""]"
aberdeen angus,noun,2016-01-29T15:53:10.283Z,"[""noun:00,1,00,1,0,05,33,2,08,4,15,2,3,1,00,1,05,2,""]"
aberdonian,adjective,2016-01-29T23:13:28.770Z,"[""adjective:14463""]"
aberrance,noun,2016-01-29T21:41:24.749Z,"[""noun:01,1,00,06,029,48,36,""]"
aberrancy,noun,2016-01-29T21:41:24.990Z,"[""noun:01,1,00,06,029,48,36,""]"
aberrant,noun,2016-01-29T19:36:37.369Z,"[""noun:00,2,00,003,0,"",""adjective:8735""]"
aberrate,verb,2016-01-29T22:22:53.848Z,"[""verb:509,0,0,"",""verb:509,0,1,""]"
aberration,noun,2016-01-29T20:23:08.673Z,"[""noun:00,4,00,0,3,18,00,"",""noun:01,1,00,06,029,36,31,03,"",""noun:01,1,00,06,029,48,36,""]"
abet,verb,2016-01-29T22:22:13.351Z,"[""verb:220,08,1,""]"
abetalipoproteinemia,noun,2016-01-29T21:33:51.388Z,"[""noun:01,1,00,06,029,36,32,5,0,0,""]"
abetment,noun,2016-01-29T18:47:45.133Z,"[""noun:01,4,05,16,05,0,""]"
abettal,noun,2016-01-29T18:47:45.331Z,"[""noun:01,4,05,16,05,0,""]"
abetted,verb,2016-01-29T23:39:50.697Z,"[""verb:220,08,1,""]"
abetter,noun,2016-01-29T19:36:37.687Z,"[""noun:00,2,00,105,00,14,0,00,0,""]"
abetting,verb,2016-01-29T23:39:50.931Z,"[""verb:220,08,1,""]"
abettor,noun,2016-01-29T19:36:37.571Z,"[""noun:00,2,00,105,00,14,0,00,0,""]"
abeyance,noun,2016-01-29T21:30:27.993Z,"[""noun:01,1,00,38,00,""]"
abeyant,adjective,2016-01-29T22:24:07.337Z,"[""adjective:165""]"
abfarad,noun,2016-01-29T21:23:44.028Z,"[""noun:01,5,04,8,10,00,4,""]"
abhenry,noun,2016-01-29T21:23:47.017Z,"[""noun:01,5,04,8,10,07,0,""]"
abhor,verb,2016-01-29T22:16:42.149Z,"[""verb:304,1,0,""]"
abhorred,verb,2016-01-29T23:39:51.098Z,"[""verb:304,1,0,""]"
abhorrence,noun,2016-01-29T18:51:40.043Z,"[""noun:01,1,00,00,17,07,0,""]"
abhorrent,adjective,2016-01-29T22:56:21.700Z,"[""adjective:8893""]"
abhorrer,noun,2016-01-29T19:36:37.866Z,"[""noun:00,2,00,333,2,""]"
abhorring,verb,2016-01-29T23:39:51.297Z,"[""verb:304,1,0,""]"
abidance,noun,2016-01-29T15:17:53.134Z,"[""noun:01,0,2,00,29,"",""noun:01,0,2,00,23,43,3,"",""noun:01,0,2,01,28,01,""]"
abide,verb,2016-01-29T22:07:59.736Z,"[""verb:034,04,13,4,00,"",""verb:019,072,0,""]"
abide by,verb,2016-01-29T22:21:23.521Z,"[""verb:126,08,09,8,"",""verb:015,065,0,6,0,""]"
abiding,adjective,2016-01-29T22:58:33.175Z,"[""adjective:9630""]"
abidjan,noun,2016-01-29T19:16:39.239Z,"[""noun:99,1053""]"
abience,noun,2016-01-29T19:26:02.357Z,"[""noun:01,0,1,3,0,""]"
abient,adjective,2016-01-29T23:13:28.968Z,"[""adjective:14466""]"
abies,noun,2016-01-29T20:26:34.252Z,"[""noun:01,2,04,2,18,19,16,""]"
abies alba,noun,2016-01-29T20:26:38.332Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,1,""]"
abies amabilis,noun,2016-01-29T20:26:37.914Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,0,""]"
abies balsamea,noun,2016-01-29T20:26:39.736Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,3,""]"
abies bracteata,noun,2016-01-29T20:26:41.825Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,1,""]"
abies concolor,noun,2016-01-29T20:26:38.927Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,2,""]"
abies fraseri,noun,2016-01-29T20:26:39.979Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,4,""]"
abies grandis,noun,2016-01-29T20:26:40.788Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,5,""]"
abies lasiocarpa,noun,2016-01-29T20:26:41.327Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,6,""]"
abies lowiana,noun,2016-01-29T20:26:39.091Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,0,2,""]"
abies venusta,noun,2016-01-29T20:26:42.024Z,"[""noun:00,1,00,1,0,06,26,12,16,173,2,03,1,""]"
abila,noun,2016-01-29T19:28:38.335Z,"[""noun:99,3449""]"
abilene,noun,2016-01-29T19:24:00.220Z,"[""noun:99,2623"",""noun:99,2913""]"
ability,noun,2016-01-29T18:05:18.813Z,"[""noun:01,0,0,04,"",""noun:01,1,15,120,""]"
abiogenesis,noun,2016-01-29T20:23:08.985Z,"[""noun:00,4,00,0,2,01,""]"
abiogenetic,adjective,2016-01-29T23:13:29.169Z,"[""adjective:14467""]"
abiogenist,noun,2016-01-29T19:36:37.978Z,"[""noun:00,2,00,085,34,01,0,""]"
abiotrophy,noun,2016-01-29T18:50:22.862Z,"[""noun:01,0,2,04,14,19,07,0,""]"
abject,adjective,2016-01-29T22:41:03.304Z,"[""adjective:4354"",""adjective:4962"",""adjective:5754"",""adjective:6726""]"
abjection,noun,2016-01-29T21:40:31.808Z,"[""noun:01,1,00,20,05,7,3,0,0,""]"
